Id,Price
2008,178482.27151246692
13029,221330.92906889657
5099,126208.39555382585
9923,277402.33657267666
9461,131675.28236695274
11086,172743.34861377627
15057,229192.7882178536
10689,171748.10728431662
2053,207281.9123641748
16630,167674.8864535476
4985,167522.5974189722
13881,255185.08261189447
13225,202762.07852396072
5779,67402.7320640624
10262,179519.31788914424
10762,208810.33777511586
9513,191584.8912027619
11128,151742.94446261192
2074,299891.7720629816
933,201851.2004911975
2780,182935.02351354956
6594,109637.49975995871
15394,331648.3746499934
14863,129926.3589766238
6698,208755.94591734093
1611,300419.329314775
174,182644.02569612782
5160,215129.4933757892
3295,330694.4846719784
4559,388055.5986700688
8254,178709.26890987216
10228,102413.19863421717
13924,123855.67974915999
15341,229375.38909675129
4353,189339.82627714484
4334,71189.5355350407
1872,156941.86929906183
7823,179310.0730431358
310,159318.17118261705
3704,250960.27722808678
11615,293038.04153628
6605,234131.59444683426
3381,172351.08118656772
2143,137465.8012345973
3191,257033.29304359446
13980,128042.30836895184
15613,175051.50894144134
10943,237651.7359532059
9654,145061.11476054593
16053,450900.1966943361
14931,228908.5680776316
8299,233012.45587696478
2147,173161.700514213
11567,438597.1554330662
5905,121189.11972480665
11160,112240.7418155299
8275,148326.66925589464
16398,337125.22915827885
11229,174241.26796250622
10309,166628.44992275286
7340,264958.8461519088
7653,161899.50525252518
272,193897.43369480837
9831,226530.27314651042
5016,164926.6280029715
5968,82301.01904425937
796,251471.3551456698
12123,127071.39956772688
16629,193148.18844948654
2637,170761.35209089043
6194,210685.97424260312
6216,375696.3588699651
14346,166834.93296649968
6428,126773.9262170567
2891,249359.35961368046
84,178870.98319265596
9260,203653.50945477237
15250,120244.48747525479
2348,159815.14371222706
10427,267387.89451933163
13230,271151.72194451484
1691,208446.2558640916
8803,132456.80375377712
5464,212525.417130231
10559,113462.25624405462
16787,278073.44591185724
4278,152459.52740392543
6183,161675.92186434485
12775,165181.77861562453
10104,169928.61641984622
13663,172880.7350623771
9404,239955.6690613162
14724,173019.34160948521
10040,174647.93304433775
4646,199084.16961491463
4754,157418.43232439717
3310,217710.5893179314
2003,179804.81221299627
7312,210767.03446111912
10921,200112.20306086802
13419,281660.2436528206
10105,164795.04547700353
2196,445337.4686427001
12659,236853.840608503
4380,243051.86503735176
10847,155309.3855943272
10805,296051.71923175297
8709,102751.80405638667
8319,178384.66962394855
2215,178266.88975366298
7000,184740.30527889382
7701,103177.62619451544
9678,196038.00463671426
14026,208548.05791954245
7971,165820.19038234567
13734,146532.37326658622
16483,177635.47595046915
6150,208846.26620733974
2931,279120.1104151887
5418,190860.24787568013
1662,528899.411698617
2441,216590.20496739625
669,116977.87353379963
7734,183925.25910442093
6010,275880.99172883085
266,131729.20090320098
632,134632.9484204255
16221,113266.7408529864
11832,172062.9374151274
5035,104962.73905102834
37,126258.55812182286
6168,160167.3607069383
11757,182718.11211659
8086,121559.59403928243
6529,221421.86127464433
15121,191515.02812447408
13904,144034.0441480391
3711,154772.92372473783
16563,134318.51642029788
14494,171693.0800427919
3006,212971.8537046782
15299,130376.78401641143
92,270995.441210513
8066,198567.32024699307
16071,215192.28507270708
10662,129149.21034835765
3883,209578.35755478725
5511,120417.70051562387
2821,250823.8685157801
9570,191053.2685143776
4326,287552.61886795046
9251,243006.17344986438
9031,174619.89969870585
12689,157026.8162522084
16380,288613.18528099643
1053,219202.27666002716
4568,194870.7650970813
16140,125102.71641510836
14356,411497.411483188
8466,182289.43012694723
15652,136676.43898792297
3285,128245.34414959638
3198,164790.49382798883
14088,405359.1843893639
2268,129278.86874865547
15472,227918.10832268506
1203,231620.15537722807
7157,341802.2977283604
6886,194553.79759709767
5083,247665.7308041483
7467,117386.09372070304
14068,215628.5854486182
2080,184760.183053087
10865,168203.8324894889
13516,180922.40437469966
14150,220154.34253324626
7609,108998.65883931745
2144,314928.0441339477
10357,194859.16655165286
2396,248864.65118119743
1526,218511.88834611993
10890,240394.91157136217
8638,481298.1500476707
6050,240741.97380649543
7639,101897.92960745317
10544,193204.73686570732
9577,243326.07775945845
13195,212408.15902856682
3484,221083.8838166166
16668,466706.66974373354
7171,193068.08228807471
8547,221998.9333867518
12735,214386.20050211978
9093,195953.65562082178
15323,268156.4204210122
14897,149450.43467275103
5135,134860.22713870194
5327,201941.56586966195
13133,267842.1801679429
1676,350758.9543140733
16296,271782.43491979374
1095,142571.96833715597
12528,156343.9670687018
7348,296639.2913962101
11663,158775.69558900205
1803,215937.13671982766
1510,218987.1353341466
16045,215885.77421356287
2900,141315.722607603
3236,168554.2862885664
1318,236749.11473270055
14948,226159.63131191686
7840,313929.7435363485
15325,183854.1538475576
8700,181015.40143213858
15706,172353.36560750642
14449,158976.50963932017
16117,171780.5370954308
4529,195622.0891401
11199,176191.26152966893
4052,396573.62636383204
821,205047.23814950246
68,196936.3535800007
554,115591.33403394742
452,203968.29937719196
11394,287978.4936834636
11393,164176.0831070462
9535,162690.48079718635
4024,183402.83992297458
10069,205793.8799624303
12007,159257.181580956
12368,373466.5062267352
1259,369628.8342818195
1124,311799.16826459183
3707,177027.58378288487
8767,159561.33276708878
1919,151368.1424138957
16741,155740.5929832492
6664,285252.25902652554
5688,361468.095810056
7799,153361.11891709644
14843,340544.16190342995
7532,168069.75394749307
8133,161328.94090538568
6264,334404.80323606584
4125,183453.53383282316
2410,171169.46790846006
13607,214040.15639405142
1716,264777.98333355156
1370,135186.25608088277
2273,364911.5823659079
15298,285563.76776715595
4284,253243.3468171276
12303,145388.85458037205
7808,134741.53108584342
2203,126661.95978506761
7237,132043.17724482005
15864,163506.193211252
2844,149241.7851572846
5729,160994.97851815002
11812,440812.87894004444
1779,150174.5102710721
6442,139833.92060543774
6160,220600.27643729543
8266,199548.13254506543
9903,154304.554296328
2867,127575.88624663437
6998,174726.13334496843
13932,167859.12187951372
12587,166744.71498255656
3611,234757.5623958937
2646,275111.9705325434
1890,158609.39974219483
860,201104.82671399185
14187,203019.59080512292
12569,247001.42625685738
1276,91130.72384942316
12025,226659.79251986835
4890,314178.87762297154
14410,311962.77991702413
10352,204086.7169010799
11407,176922.76545300896
10384,169368.90347130693
7622,349383.1351804696
12578,163003.66316891447
15820,165866.2536266523
563,188858.0046234521
15226,164020.40703683998
6396,212912.61388394397
6247,144449.6087964214
3339,153320.6363982857
10975,289989.6479606835
7475,103006.21435170494
11129,143017.1476290688
3051,261807.250074215
10232,234981.17504289013
14106,190619.519730141
5502,220153.51110120415
4558,78838.56009909166
4181,150534.38491543967
8426,127694.8590380341
6611,147682.96150244595
14641,142792.0557904643
15539,263528.12504115584
13119,157619.86299521915
11716,179448.54240070944
7316,262791.96037761966
7791,109405.59404441033
13034,333796.0780932333
1068,312172.1887695631
4060,164589.95390270042
10172,210337.21873007657
2591,186256.3270883361
12494,342630.86057874537
7828,378298.51391761913
15284,161000.48239987533
7947,168339.09041015003
16335,218790.9292203657
10234,321445.8967267001
2797,231246.2909960799
5341,244415.3406693117
3059,284781.5993380279
1559,69981.75540737231
15320,262247.06564194156
10284,379949.6487194156
4134,200605.45615104065
4481,232970.65687567578
7222,184249.60798699732
4062,318962.43071756413
2192,205320.62209750543
9637,188988.34836939487
16236,178910.55813014728
4272,161098.1131153469
9406,291365.5775402534
14309,219519.21962163836
1946,290284.87189400906
16235,230777.6752457556
7146,170691.4102132586
16784,237053.1696400199
349,306033.1450492715
6251,159924.03529287336
5128,394443.0639657158
11718,188823.3563023364
16721,90708.38962435377
12517,208515.0189894828
15961,185265.86332519143
9428,157474.76793399465
14541,148454.49199930235
10168,109595.48942100201
11270,160109.95547234183
13210,215946.60438458214
11518,172181.138721695
12612,208204.7441516609
16352,111846.01349260038
9935,165084.21087661135
15521,297735.5327559561
11482,191383.16628018138
11443,167171.29307894481
9459,242647.77872530383
9218,191600.34183178985
854,133011.90211483775
5619,130465.70874344338
9208,180952.79076009363
4391,166301.54988628402
15207,174658.1406896198
7183,185193.61924033833
16442,235817.9515673731
7936,103275.02683492152
10606,428012.9389178596
4979,162650.39779271345
4854,258045.91297084576
16476,124903.34644741662
10516,160690.23203005583
16261,299482.86607592745
90,294114.9965481467
5433,177585.6017078313
14338,127159.51886175683
13487,224069.47322442263
8211,487375.94980810105
170,150925.62803753736
14051,105885.14556640899
10686,203693.3730667628
7595,316724.8661069766
6777,416007.7033541014
14661,176570.36028443903
13991,256419.05521061507
16795,155320.07095861246
2740,144691.29541363925
7368,407782.64533301955
2413,236235.48525360998
1852,492848.7473392173
15200,356369.706359532
8467,305293.5996329634
16379,207226.43909560947
3375,184814.00222367217
5945,561101.6782350829
2641,178842.1272514637
2837,324990.7285305738
3498,202516.00304956883
10876,160625.4407778667
1285,215092.21876175632
9285,245583.46049155772
4015,323879.76141010853
2526,200903.56751783605
7814,194064.13367233973
7117,308181.81973597594
12359,124393.283942446
3303,262354.52908504335
13874,182127.32630800206
5484,205176.39670477618
15067,148847.78153543602
12639,218850.26168604346
3388,210409.38756244731
4256,206417.58141092482
15738,208239.8427864841
14049,144839.762426233
15780,186590.64145239428
9564,177101.08003202864
11910,219104.1806528365
11315,226743.24934668213
1733,160676.76122946583
3910,356786.08144094923
7552,504136.1779718798
254,173022.94916022033
5222,208941.54251284874
8314,213523.7994629642
16743,252158.86253905465
10335,95467.79857106908
8226,246590.39061465114
12254,235264.53247734826
13152,216739.87012385536
15020,192040.91879230313
16349,210174.7160101277
11924,164410.8488490381
12543,189888.6821909767
14114,223639.59055751856
12318,253376.21782901778
15383,191941.6792624799
6679,197472.77960475243
635,186373.1936862392
15993,323929.6363535605
11375,167391.60040238185
11216,178850.5123135519
15401,202365.0795624375
11301,147931.64382613628
13804,269104.89561100723
10839,182433.34907218508
1588,329635.46777386026
3596,187216.9411088657
5816,180564.0126879548
8099,144503.3016234308
6551,195023.64551189652
14075,443751.536599472
13431,206872.58164435375
9481,305137.83884422446
5295,144690.88876153494
15859,339956.8078037549
10634,345624.4158126278
444,257663.2303766808
11686,275995.1716401773
1213,210627.80944490177
13970,144416.60800199545
6849,478845.3712551742
9911,144267.23162153407
5649,153909.8947893413
7184,175794.750557898
5877,277162.59797622083
1655,328455.1120709643
15301,206698.67375381207
12389,244308.55818020643
5241,262903.75640403567
7048,163838.92435820383
10574,126535.59668825952
8593,168027.81724224423
4752,184969.1603794895
14663,178038.95866157173
10994,206329.95033689376
87,74429.05778576664
5132,122159.05501436243
6372,511198.060040161
7411,371796.49099695636
3319,261673.16226269558
9355,135036.37863395934
5139,258275.01620116923
56,304599.8695260596
3249,204662.96862074058
5047,81251.4415690464
13238,369917.37757294794
2190,246170.3503657613
15599,181177.7786311019
6542,166395.55080414965
1968,209647.82475567012
5630,174811.0505617328
9157,229545.3003911492
789,166589.79780162033
1413,263280.06069369806
12514,227498.65191752196
13459,139441.92178182886
1345,225572.87236756663
4034,206855.49120922963
15169,151582.63804905256
6770,250457.38231952052
3334,196915.94094987813
12998,155235.7663793913
15870,253464.46451038972
1871,164730.0641546963
5770,152308.41712240624
13196,104504.28195727269
7633,202900.20481869963
10699,216979.33357589168
15470,168651.80389519618
1903,521347.37992343516
13860,190502.97551007863
7649,120699.11386963112
11043,167071.72211301827
2922,225185.37061803686
7538,241794.2149122629
9477,116525.00023783158
117,461561.1204542355
1457,236452.26399879553
7082,179215.18394757286
3053,275563.64373264776
12522,107481.54739471756
5744,517888.7611568413
13566,415329.1238827307
1464,133331.3151760468
3852,110036.62002589466
9557,252633.86172781975
14719,393868.000320139
13978,133346.78339150577
3286,155220.72542523072
13019,313160.86725374014
1421,133153.0124792842
13502,183572.5929279439
14811,137062.3951391365
9297,283011.7190615496
7749,490540.7155753031
16555,143457.40511245953
14576,180964.01956533897
12766,147560.18880676528
4679,127363.32542871096
10033,202943.08619448732
11231,270156.39002695796
15112,156934.50906323278
10617,183327.42688322603
2175,175903.47710301404
16502,542343.8519900381
10106,193833.0473553327
12561,148665.06886890376
15907,316635.00024373946
8069,125009.58954288447
8316,129571.5732217245
12343,242789.0547397525
12092,126402.31840344163
1527,183108.74943335063
10010,231608.52566203603
655,121927.31558643134
10549,125298.56187220658
3248,112024.05853136325
13499,306917.2750737595
14959,197424.94043277483
6070,165684.8199467507
11360,188999.59921917802
12102,201562.1139122618
11870,265082.50545039936
3713,132346.0159935831
3230,146377.40446004047
7742,217871.714283508
15092,328628.7292055872
8728,317320.3151448474
3386,143073.19595573505
9409,151036.19554231592
16545,253070.73495138067
3127,162615.52199370437
11344,162852.5982175996
2112,222873.34666501154
7310,212987.92200134468
6313,227346.10719205494
3681,432895.93921846896
5114,218214.091342725
270,163580.75007759398
14350,179889.89052938533
12223,354080.05556353973
1066,178062.0461595541
16116,290501.0090886837
11410,540962.1130794096
4088,153445.76165154454
5956,170738.0979524952
14669,150517.60291824533
13871,138730.72292354287
4126,237879.913682144
12114,199703.74789783053
16607,149323.4694924998
4266,199670.0651455675
13518,200002.19079236273
11856,284913.1696729017
3885,245608.0192564553
8891,170175.27797854546
4964,181987.78676326558
7696,145487.08793059652
6894,114358.98740739291
9766,185401.26023625553
4800,154564.3604500707
2840,182864.20690579698
4743,172980.43775096015
13562,489663.0937354115
8301,199605.18436855447
5405,176192.65749646403
1535,167092.5124376596
9073,127466.8502590556
1698,349236.1874201673
12262,236210.9603811368
6794,184562.08131277247
12701,215136.1582901018
8432,173662.14560346736
13540,130188.05925538039
8629,142748.86209550465
1440,179411.23079947286
8596,191127.43372358798
9575,268271.1946584562
14976,102501.08466922065
3149,236349.36712779128
5157,146883.22064855671
10748,177642.09056149068
9719,354281.7680160759
6376,197233.64667032775
9733,168829.42343596887
4749,180075.71104827136
4994,386682.7696433778
538,206558.06918659052
5512,125457.96556120337
9778,130943.75415929884
9761,138847.32723808807
3174,403597.769644996
13429,184040.49317669406
10467,76730.82188283387
14129,195940.3815558787
13608,222283.22209637024
11106,145749.44434963132
12048,172210.06391255464
1054,300700.374119351
3582,193277.10351256552
1566,148056.07661822336
11529,135324.5345528241
11859,140433.21854944126
10582,150411.91244644756
14907,413309.2901249668
14039,162312.05410750184
10489,175006.00081964053
3331,319775.1365274564
10153,245187.079285487
5271,161895.7161326434
11871,350875.3070898661
776,121164.02208896838
3994,134110.41700270402
9433,73134.65823918846
14275,137073.00108664494
8030,208467.01575914177
8169,286026.9932545824
8053,195193.31320191175
4822,210985.4386499949
13197,197036.93642041396
13634,274359.405165364
8951,174228.95119442866
12176,255342.09337687123
15471,148875.5849724064
14962,175902.47715745916
12512,127246.49132415133
8697,481416.9541070419
7095,223287.07335333087
13639,195805.75621306474
16660,172992.58473945133
5848,143248.55274032042
5386,177400.21682127716
10880,300021.19143063726
3954,176007.5818453655
13426,224852.94607353382
5966,216800.8691504196
16315,310587.113792856
7455,198678.4781184581
11071,226861.57775076997
14740,214736.40234075824
16087,234011.39545269686
8931,234398.8609375551
15289,151083.12767839406
16089,250901.61557249882
12128,182096.23788759063
4724,203215.5287976338
8585,220201.27990848527
7188,240948.76599442493
5423,156622.82935375144
10488,204383.923880838
5980,210395.97021636358
8376,233972.9496156023
12397,130981.67092110908
16496,243818.0812021686
4891,217996.8676832372
9710,138819.32217943843
6339,175452.33032837234
244,228491.77497863173
5002,239140.41757538446
5358,181927.71610076303
7636,149948.72620860857
9361,298215.3116227641
3601,123118.84633884965
15755,161328.07525960144
172,185843.83479901645
3037,348793.1812789864
577,184820.78637830203
3607,163688.45840236987
2515,114221.5787535908
10413,142190.81408294145
10511,228323.4845040493
4637,440617.6590404301
12736,264681.39107724035
9534,238789.6391966678
11641,163070.6465247587
10419,274886.7469774683
15313,137555.65999975588
14915,193471.79129637004
12409,374145.3787321768
9405,131645.2731775791
14066,198707.1052050598
14108,185173.78373508877
11931,227881.59838636025
11464,328707.81121422176
926,150584.56954994873
11190,225471.73738574184
10260,183607.6455182275
12712,182621.2624823301
1234,212487.09627889338
11608,108268.61627118954
3776,244846.8563350456
4881,204584.59782932568
10266,202588.98963338148
3262,244390.95654885922
3576,394988.7572949704
16604,476054.0673203801
8041,131606.5418293575
10691,251173.81003739728
8357,189526.55114390556
11661,145101.53947085518
4453,230215.47380176955
15936,229213.28091346714
8463,213291.3203226324
15770,237488.42755663107
466,175163.8162524982
14965,82746.24845179253
11227,158982.2015572931
9894,259465.56862731406
11746,198112.8364127735
4118,145469.0080152312
756,355866.39768718445
15589,192505.35340356093
109,338648.70824891125
5778,187076.71055091356
1731,86747.94249664081
3450,142906.0931238427
2961,193945.8380761225
222,174396.54422551152
11454,393849.79339403013
7339,185557.65401841726
12096,96043.29246702163
14074,181021.85434519348
4058,385260.42019832315
6603,259484.85034646484
3289,126228.81950071342
16681,236623.12776086398
8200,327210.09210937
3343,387840.3198595658
7802,197929.1571563704
2082,315715.38461983757
217,253133.0062815661
1720,176661.19146697834
7224,235057.84962755087
6176,139072.31633051418
12571,246216.8093837948
16666,315048.3809407781
8908,200082.3295662118
6914,166099.02421148447
5428,199878.05166621867
381,185845.23767491267
3991,206462.11131142758
16365,227794.5541293058
1046,208727.60695536353
391,163225.81092297725
9212,327288.7954670301
3022,175075.616862764
9961,113641.63569233408
6764,280191.9062518567
7720,180956.61814414535
4809,216028.5465503461
8877,322413.31092174025
7817,188252.22459703163
10614,106278.42002250103
5553,243182.74906836433
16488,134839.32873913282
11002,163051.97293701844
13592,318397.91770507564
15050,245697.77965613295
13553,270649.098984769
9041,227888.5479049511
5461,370794.0796415152
16274,418206.3532289432
2138,110881.21536557109
6245,163068.4281515628
8245,175896.36205423146
6491,204480.3696744848
13218,217734.31533395246
13101,107910.14999375233
10462,140443.81183038044
4079,177525.31004157104
1506,563584.2508983922
14107,127419.43948204261
12215,279803.78459528217
11576,316605.45047611004
10567,206184.0721625596
12713,236058.3646398542
1468,487523.0648802988
2549,248057.64319646065
4172,206412.39985387828
12380,251630.25733713317
3513,103455.51137539951
8165,280552.1592818456
1127,198087.61392536096
14601,372029.8727630815
15526,340565.26175322203
986,349934.244518691
14968,218810.94168511828
9348,191042.71399799804
6317,266101.89870594454
7497,105049.52505626091
5079,313871.54564185394
528,157188.0571952113
10964,143259.32206827172
5812,305047.8905464477
11022,169415.80917227588
16251,128845.06359224788
5863,115751.57717208558
8664,209717.80579032548
5396,168139.19806246264
6917,253252.10987902648
12776,128310.22510373301
473,242893.7660011391
13333,242296.1176969446
13023,178613.01644859964
7357,217182.48405371964
10955,469170.34544199257
11914,336889.8358459182
12535,168000.11262353297
11205,152651.28234776724
13209,193986.50358928595
16119,414312.49369709654
2174,290842.4070109798
4834,168008.03425014715
10151,183439.1634315207
5584,198579.6212057231
6672,219731.27734774898
12858,267521.1636853469
5106,207638.69035375555
8884,170998.9108778875
13766,154265.3801909807
12556,120807.72149513154
12910,214199.60156369998
6258,126109.76259651346
7100,232499.33733061058
1793,157078.88020051914
3335,186444.70029041715
12835,186708.17993651048
10591,154776.64849553027
15707,290344.17211762595
16389,158840.48896868923
7440,369480.1659572035
6293,178332.21078737895
3937,199882.05680346463
16527,213378.48175571763
5102,253387.6272535372
10734,289490.3483037254
7986,148081.9472351503
6495,95045.30087161045
9571,250667.94980936166
5131,209586.49137653373
10761,287482.3075605464
143,451548.0316655075
13829,163856.72496399155
13662,231243.6759621538
1771,155692.75731973778
5448,178314.83466268575
8594,165112.4940660579
12038,214892.57005179173
16471,159956.3715303973
16764,138221.061223432
1282,152784.647665479
15101,258423.42793412347
9473,140953.1208200301
2324,441087.36348331353
14448,231461.83180700132
6000,71558.37409310126
2077,123876.18979393289
12960,198006.6703075947
15837,203594.83233519495
8805,221127.81904094483
9987,228316.9723960672
1580,283823.25405951886
11089,128313.35099066539
10926,211393.0453649079
12773,420671.4501638685
6490,306539.7916545767
10858,128799.62549869868
2831,123262.91323678594
16326,146972.44441776126
371,199394.4020140709
8852,189082.30864230872
6713,281751.1586322252
4230,197713.84487118237
3639,220747.44413198187
3642,169094.8564202038
5149,189003.478623933
2861,192008.27829312964
13300,87341.49884062735
2807,345057.53862128546
5919,105299.75567790633
12716,477745.52030374453
4271,232828.47607761435
16055,252618.28554591638
3747,308652.3608922834
5857,288420.47039707785
6884,272742.92936432105
16027,262866.55484861543
3512,376145.0732749933
5181,149751.36713811994
16732,245253.99085825015
1908,180752.07154462452
12082,163772.3343109497
7286,132717.302682394
8216,139480.64843557484
6929,302451.9958396707
3950,347402.2854141499
12479,173045.78950840034
877,126906.9213995289
1366,180483.60865251336
384,135248.3104361562
5767,189873.66830906607
6910,158733.47266979777
187,192562.1568857139
10164,360325.80434036447
8603,193917.32971815657
15834,223492.67607545963
3078,133086.0547431767
3479,266646.3486643245
6671,233773.6770667869
6078,171492.6714174842
16271,137737.80375032377
16191,158580.2937740209
11544,185218.75284915173
7781,190810.0012658151
14918,327058.95621980255
6238,198762.59588870636
12989,213581.64829779087
11907,184115.82472511492
9696,152799.87466771548
14084,340767.2173827802
3895,155953.97458113296
4367,191829.76831056588
8453,67355.4770562635
7638,330271.8940068568
8373,250732.70833514803
4674,204801.98796195112
15787,145668.9515398962
5903,234897.78111150448
13679,184171.99541887364
9018,307354.39649923064
15823,286120.7028301907
13289,150010.54941543486
9896,182919.07143822924
14436,190870.55011608495
5547,248625.40708987217
4048,329222.9484079161
16579,196966.67897815222
8550,225458.40239186908
9385,333167.6140002314
5242,168521.21862812343
31,204881.84875601216
6144,283909.9090363094
3990,193255.15454359885
2523,90554.61149621975
12608,254009.04976076388
7234,174526.18891992833
15264,206604.94794063878
9623,236962.60032534346
3161,338527.02547402424
7425,104728.65107387495
13021,250713.1476270587
4044,147387.00636666105
15411,228897.5460194802
979,307557.9852262656
5514,232602.8202845627
4817,162959.11625107887
2115,193482.39625025832
10571,258404.29381303463
8992,224152.7090419949
15546,188270.51319581587
11359,129753.0511953159
11972,160913.37285149517
12838,164200.51458608202
5948,124056.30739699557
422,331480.1111533183
4855,136590.4333553756
16197,110436.07251827893
8926,458953.34505673096
5703,174074.34780911167
8848,213816.29576578373
7039,311045.960276271
3806,162005.56585747527
15154,194439.3706188552
13132,171233.30366112673
7438,205405.4040919925
4398,220368.84568063298
2440,198371.28709138074
3751,139756.16034188072
1476,176898.1593335879
2264,330612.6406300983
16444,176427.14423871986
10704,155891.72225906843
4033,130203.8383279812
4508,119410.40951729211
16290,235038.58191363554
10387,205520.5507993953
5457,150859.6492708791
4910,272959.24143743113
7451,202655.2176377447
10732,173478.06662724118
8015,125092.43665660759
6148,194893.09922939423
5892,232242.91980234944
7825,224698.9954551889
6851,230040.37369445988
6633,211248.07584131908
2139,287923.39701716776
10213,252953.22397990068
2830,231879.39769339465
13907,139189.8155479591
15897,357458.2016171648
8311,191867.8969598556
14230,182078.24652152325
3878,189076.93652326305
13732,173843.9549661875
12110,179272.43192876625
10675,338569.00412646966
12946,132025.05774543565
16754,215120.74345612584
4394,277465.4067370609
16728,168726.47096522647
14378,361704.5689436623
9949,168795.5165768332
994,190513.03589783024
13258,147609.2309742352
5883,383418.0099811617
6933,295969.19749150577
13193,221943.58813439295
13286,159623.0061267352
13407,386627.42939529323
7512,122414.9478267963
7221,204789.2622720981
14428,147851.46656922894
1740,171689.25556185644
3,156938.07508774576
12952,202332.12783139356
11537,141305.6049732708
2558,137327.03062029678
14081,229225.73332309473
3517,213050.25466497996
7149,227260.4768214065
15777,114678.50201844762
8995,240251.10396725393
826,289212.3309275051
509,272474.51595523825
14875,364506.96293978905
6591,156308.6633557326
11283,112378.13598238672
9897,240651.15032540777
14902,181817.55087991248
14291,217449.25503099777
3162,216629.46233165442
4206,190236.62422161884
11580,184748.37414628785
2007,216503.95173507952
14939,221854.10414316607
13572,185196.5150324822
10720,162401.64100613576
